target,repeat,sampling_seed,projection_seed,sample_size,examples_per_original_class,training_class_counts,condition,family,layer,original_feature_count,feature_count,selected_c,validation_accuracy,validation_macro_f1,n_test,test_accuracy,test_macro_f1,test_target_f1,true_negative,false_positive,false_negative,true_positive
footwear,4,45,4,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",random_fc,random,fc,128,32,0.1,0.982,0.9787515095281774,10000,0.9786,0.9747565290822007,0.9649065267300755,6844,156,58,2942
footwear,4,45,4,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",trained_conv1,trained,conv1,3136,32,1.0,0.9855,0.9827951936890398,10000,0.98,0.9762759269125838,0.9668764491553494,6881,119,81,2919
footwear,4,45,4,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",trained_conv2,trained,conv2,1568,32,1.0,0.9805,0.9770125714710098,10000,0.9782,0.9742419086509377,0.9641447368421052,6851,149,69,2931
footwear,4,45,4,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",trained_fc,trained,fc,128,32,0.01,0.999,0.9988106551030627,10000,0.9991,0.9989282651037723,0.9984992496248124,6997,3,6,2994
tops,4,45,4,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",pixels,pixels,pixels,784,32,0.1,0.8925,0.885117384651843,10000,0.8946,0.8877872306212167,0.8601380042462845,5705,295,759,3241
tops,4,45,4,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",random_conv1,random,conv1,3136,32,0.1,0.9105,0.9065537411261945,10000,0.9012,0.8971855309156032,0.8768693918245264,5494,506,482,3518
tops,4,45,4,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",random_conv2,random,conv2,1568,32,1.0,0.922,0.9179181517693373,10000,0.9134,0.9090540609966222,0.8891732787304838,5660,340,526,3474
tops,4,45,4,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",random_fc,random,fc,128,32,0.1,0.9005,0.8962014692968902,10000,0.899,0.8948961399036025,0.8741276171485544,5483,517,493,3507
tops,4,45,4,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",trained_conv1,trained,conv1,3136,32,0.1,0.91,0.9059709492023724,10000,0.8997,0.895507762007437,0.8745779667375265,5500,500,503,3497
tops,4,45,4,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",trained_conv2,trained,conv2,1568,32,0.1,0.9235,0.9203620870442388,10000,0.918,0.9144393061653784,0.8969849246231156,5610,390,430,3570
tops,4,45,4,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",trained_fc,trained,fc,128,32,1.0,0.9685,0.9672746907912798,10000,0.9598,0.958050818115485,0.949484795174667,5820,180,222,3778
footwear,4,45,4,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",pixels,pixels,pixels,784,32,0.1,0.974,0.9694200752501378,10000,0.9673,0.961508290684539,0.9465773566410717,6776,224,103,2897
footwear,4,45,4,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",random_conv1,random,conv1,3136,32,1.0,0.991,0.9893161251722775,10000,0.9877,0.9854437923223958,0.9797130133597229,6907,93,30,2970
footwear,4,45,4,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",random_conv2,random,conv2,1568,32,1.0,0.988,0.985781569359282,10000,0.9869,0.9844475605517906,0.9782716868469066,6920,80,51,2949
footwear,4,45,4,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",random_fc,random,fc,128,32,0.1,0.981,0.9775710378352982,10000,0.9769,0.9727084035043403,0.9620128268376912,6844,156,75,2925
footwear,4,45,4,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",trained_conv1,trained,conv1,3136,32,1.0,0.984,0.9810597989497658,10000,0.9795,0.975666800586309,0.9660089537390151,6882,118,87,2913
footwear,4,45,4,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",trained_conv2,trained,conv2,1568,32,1.0,0.98,0.9764123127727327,10000,0.9784,0.9745252977945512,0.9645901639344262,6842,158,58,2942
footwear,4,45,4,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",trained_fc,trained,fc,128,32,0.01,0.999,0.9988106551030627,10000,0.9991,0.9989284693652785,0.9984997499583264,6996,4,5,2995
tops,4,45,4,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",pixels,pixels,pixels,784,32,0.1,0.8885,0.881034910918888,10000,0.8945,0.8879774072410194,0.8609463556082774,5679,321,734,3266
tops,4,45,4,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",random_conv1,random,conv1,3136,32,0.1,0.913,0.9092607252258312,10000,0.9079,0.9042943061689989,0.8857178309964016,5510,490,431,3569
tops,4,45,4,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",random_conv2,random,conv2,1568,32,0.1,0.9235,0.9195155149626182,10000,0.918,0.9138133852101078,0.8948178553104156,5692,308,512,3488
tops,4,45,4,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",random_fc,random,fc,128,32,0.1,0.8995,0.8953342781020304,10000,0.9026,0.8986673824453204,0.8787048567870486,5498,502,472,3528
tops,4,45,4,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",trained_conv1,trained,conv1,3136,32,0.1,0.908,0.9043245311902028,10000,0.902,0.8982165207964005,0.8785926660059464,5474,526,454,3546
tops,4,45,4,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",trained_conv2,trained,conv2,1568,32,1.0,0.936,0.9332209218851734,10000,0.9244,0.9208843671025645,0.9042067916877851,5676,324,432,3568
tops,4,45,4,200,20,"[20, 20, 20, 20, 20, 20, 20, 20, 20, 20]",trained_fc,trained,fc,128,32,1.0,0.9685,0.9673008485429804,10000,0.9634,0.9618845145780485,0.9542842867849113,5814,186,180,3820
footwear,5,46,0,10,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",pixels,pixels,pixels,784,32,1.0,0.8825,0.8419547042182289,10000,0.8724,0.8274966920192453,0.7394855042874643,6913,87,1189,1811
footwear,5,46,0,10,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",random_conv1,random,conv1,3136,32,1.0,0.961,0.9525498956097703,10000,0.9535,0.94317267400958,0.918947184939864,6899,101,364,2636
footwear,5,46,0,10,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",random_conv2,random,conv2,1568,32,1.0,0.956,0.9459618121951908,10000,0.9478,0.9357273017272216,0.9078715142957995,6906,94,428,2572
footwear,5,46,0,10,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",random_fc,random,fc,128,32,1.0,0.947,0.9336171513240874,10000,0.9506,0.9385652554633273,0.9113742375313958,6966,34,460,2540
footwear,5,46,0,10,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",trained_conv1,trained,conv1,3136,32,1.0,0.965,0.9575036425449248,10000,0.9599,0.9512265791644738,0.9306588275981325,6908,92,309,2691
footwear,5,46,0,10,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",trained_conv2,trained,conv2,1568,32,1.0,0.9475,0.9350020474355059,10000,0.9399,0.9246480011615993,0.8907471368842028,6949,51,550,2450
footwear,5,46,0,10,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",trained_fc,trained,fc,128,32,1.0,0.992,0.990538713809102,10000,0.9925,0.9911076491278957,0.9875889458878041,6941,59,16,2984
tops,5,46,0,10,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",pixels,pixels,pixels,784,32,0.1,0.7315,0.7153059625905673,10000,0.7392,0.7235680965191669,0.6578325898714248,4885,1115,1493,2507
tops,5,46,0,10,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",random_conv1,random,conv1,3136,32,0.1,0.7915,0.7814441926655921,10000,0.7925,0.7827062922843737,0.7365748381363463,5024,976,1099,2901
tops,5,46,0,10,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",random_conv2,random,conv2,1568,32,1.0,0.8145,0.8083950346941848,10000,0.8194,0.813933753245496,0.782041998551774,4954,1046,760,3240
tops,5,46,0,10,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",random_fc,random,fc,128,32,1.0,0.792,0.7874697042150479,10000,0.7904,0.786099042103342,0.7557678862735959,4661,1339,757,3243
tops,5,46,0,10,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",trained_conv1,trained,conv1,3136,32,1.0,0.811,0.8054432650943599,10000,0.8154,0.8096228845915776,0.7764591910874303,4948,1052,794,3206
tops,5,46,0,10,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",trained_conv2,trained,conv2,1568,32,1.0,0.8365,0.8324485643993166,10000,0.8474,0.8439161523298164,0.8205972254878909,4984,1016,510,3490
tops,5,46,0,10,1,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",trained_fc,trained,fc,128,32,0.1,0.9435,0.9417255277514125,10000,0.9437,0.9417909040564285,0.9312492367810478,5624,376,187,3813
footwear,5,46,0,20,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",pixels,pixels,pixels,784,32,1.0,0.9375,0.9237618698956666,10000,0.9392,0.9262528822629692,0.8953528399311532,6791,209,399,2601
footwear,5,46,0,20,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",random_conv1,random,conv1,3136,32,1.0,0.983,0.9797811367520657,10000,0.9799,0.9759956752088743,0.9663147310206134,6916,84,117,2883
footwear,5,46,0,20,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",random_conv2,random,conv2,1568,32,1.0,0.975,0.9697985563709945,10000,0.9759,0.9709641601230907,0.9589926833418411,6941,59,182,2818
footwear,5,46,0,20,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",random_fc,random,fc,128,32,1.0,0.98,0.976052607631555,10000,0.977,0.9723958960426564,0.9611223799864773,6927,73,157,2843
footwear,5,46,0,20,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",trained_conv1,trained,conv1,3136,32,1.0,0.9785,0.9745133758841413,10000,0.9755,0.9708803792006939,0.9592820342363304,6869,131,114,2886
footwear,5,46,0,20,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",trained_conv2,trained,conv2,1568,32,1.0,0.949,0.9378860049861705,10000,0.953,0.9427222556843409,0.9184594031922276,6883,117,353,2647
footwear,5,46,0,20,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",trained_fc,trained,fc,128,32,1.0,0.99,0.9881513077994017,10000,0.9894,0.98740726460174,0.9823978744603122,6936,64,42,2958
tops,5,46,0,20,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",pixels,pixels,pixels,784,32,1.0,0.7775,0.7700067628348501,10000,0.7858,0.7791124072416482,0.7406779661016949,4799,1201,941,3059
tops,5,46,0,20,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",random_conv1,random,conv1,3136,32,1.0,0.8535,0.8482207771251616,10000,0.8444,0.8382756341123001,0.8068040725105537,5195,805,751,3249
tops,5,46,0,20,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",random_conv2,random,conv2,1568,32,1.0,0.8355,0.8298323538349142,10000,0.8415,0.8362594492889781,0.8069662647667762,5102,898,687,3313
tops,5,46,0,20,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",random_fc,random,fc,128,32,1.0,0.8255,0.8194194464559255,10000,0.8219,0.8159841688938421,0.7829901303765079,5006,994,787,3213
tops,5,46,0,20,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",trained_conv1,trained,conv1,3136,32,0.1,0.8565,0.8501082797940478,10000,0.8524,0.8453852849949353,0.8124523506988565,5327,673,803,3197
tops,5,46,0,20,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",trained_conv2,trained,conv2,1568,32,1.0,0.8415,0.835066565209191,10000,0.8525,0.8460754204768175,0.8146286288802312,5284,716,759,3241
tops,5,46,0,20,2,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",trained_fc,trained,fc,128,32,0.1,0.952,0.9503179650238474,10000,0.9567,0.9550977433463541,0.9466157070644803,5728,272,161,3839
footwear,5,46,0,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",pixels,pixels,pixels,784,32,1.0,0.944,0.9323487662710277,10000,0.9429,0.931123308276572,0.9026427962489344,6782,218,353,2647
footwear,5,46,0,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",random_conv1,random,conv1,3136,32,1.0,0.98,0.9760758395885045,10000,0.9769,0.9723002900375475,0.9610126582278481,6922,78,153,2847
footwear,5,46,0,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",random_conv2,random,conv2,1568,32,1.0,0.9785,0.9742690541394061,10000,0.9833,0.9800905522219152,0.9720969089390142,6924,76,91,2909
footwear,5,46,0,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",random_fc,random,fc,128,32,1.0,0.977,0.9724067106879607,10000,0.9775,0.973082711122256,0.962178517397882,6913,87,138,2862
footwear,5,46,0,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",trained_conv1,trained,conv1,3136,32,1.0,0.965,0.958412349868583,10000,0.9654,0.9588095238095238,0.9423333333333334,6827,173,173,2827
footwear,5,46,0,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",trained_conv2,trained,conv2,1568,32,1.0,0.961,0.9529328847072909,10000,0.9614,0.9531325886352597,0.9334482758620689,6907,93,293,2707
footwear,5,46,0,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",trained_fc,trained,fc,128,32,1.0,0.9965,0.9958431995486903,10000,0.9955,0.994650484978116,0.9925187032418953,6970,30,15,2985
tops,5,46,0,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",pixels,pixels,pixels,784,32,0.1,0.827,0.8200149606061646,10000,0.8375,0.8309180998386688,0.7975582409368381,5174,826,799,3201
tops,5,46,0,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",random_conv1,random,conv1,3136,32,1.0,0.8755,0.8714968373513795,10000,0.8749,0.8708681298219361,0.8480505283614721,5258,742,509,3491
tops,5,46,0,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",random_conv2,random,conv2,1568,32,0.1,0.865,0.8599439775910365,10000,0.8703,0.8655531649173703,0.8402906046053442,5291,709,588,3412
tops,5,46,0,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",random_fc,random,fc,128,32,0.1,0.863,0.8569900049583757,10000,0.862,0.8563335121321769,0.8278013476416272,5303,697,683,3317
tops,5,46,0,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",trained_conv1,trained,conv1,3136,32,1.0,0.8795,0.8764745846457909,10000,0.8744,0.8710747125735947,0.8503693114129139,5175,825,431,3569
tops,5,46,0,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",trained_conv2,trained,conv2,1568,32,0.1,0.871,0.8666306879685373,10000,0.8808,0.876461480378663,0.8533103618016245,5341,659,533,3467
tops,5,46,0,30,3,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",trained_fc,trained,fc,128,32,0.1,0.955,0.9533512464546947,10000,0.9568,0.9551465213635457,0.9465346534653465,5744,256,176,3824
footwear,5,46,0,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",pixels,pixels,pixels,784,32,1.0,0.9485,0.9388932741369342,10000,0.9495,0.9403254982918381,0.9169271261720677,6708,292,213,2787
footwear,5,46,0,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",random_conv1,random,conv1,3136,32,1.0,0.9895,0.9875762838357691,10000,0.9858,0.9831780055123069,0.9765366820885658,6903,97,45,2955
footwear,5,46,0,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",random_conv2,random,conv2,1568,32,1.0,0.9825,0.9792355785902204,10000,0.981,0.9775252658595446,0.9686882003955175,6871,129,61,2939
footwear,5,46,0,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",random_fc,random,fc,128,32,1.0,0.9875,0.9851402360503223,10000,0.9842,0.9811797136753109,0.9736403069736403,6924,76,82,2918
footwear,5,46,0,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",trained_conv1,trained,conv1,3136,32,1.0,0.976,0.9716424682395643,10000,0.9767,0.9723899624170509,0.9614812365680278,6859,141,92,2908
footwear,5,46,0,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",trained_conv2,trained,conv2,1568,32,1.0,0.969,0.9633033604651713,10000,0.9646,0.9580162811438546,0.9413907284768211,6803,197,157,2843
footwear,5,46,0,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",trained_fc,trained,fc,128,32,1.0,0.999,0.9988106551030627,10000,0.9979,0.9975011891662271,0.9965029142381349,6987,13,8,2992
tops,5,46,0,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",pixels,pixels,pixels,784,32,0.1,0.8395,0.8308207224060561,10000,0.8452,0.8366958997885021,0.7994299041202384,5367,633,915,3085
tops,5,46,0,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",random_conv1,random,conv1,3136,32,1.0,0.8875,0.8838402416122975,10000,0.8745,0.870312106883574,0.8470071924905522,5271,729,526,3474
tops,5,46,0,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",random_conv2,random,conv2,1568,32,0.1,0.878,0.8717948717948718,10000,0.8798,0.8733543226593012,0.8447830578512396,5527,473,729,3271
tops,5,46,0,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",random_fc,random,fc,128,32,0.1,0.9,0.8952006069980842,10000,0.8988,0.894177570455047,0.8720606826801517,5539,461,551,3449
tops,5,46,0,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",trained_conv1,trained,conv1,3136,32,1.0,0.8915,0.8886311095395153,10000,0.8974,0.8942420855971986,0.8759671179883946,5351,649,377,3623
tops,5,46,0,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",trained_conv2,trained,conv2,1568,32,0.1,0.8935,0.8893126706592054,10000,0.9004,0.8962672714992954,0.8755622188905547,5500,500,496,3504
tops,5,46,0,50,5,"[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]",trained_fc,trained,fc,128,32,0.1,0.957,0.9551896156623756,10000,0.9612,0.9594805151405024,0.9511335012594458,5836,164,224,3776
footwear,5,46,0,80,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",pixels,pixels,pixels,784,32,1.0,0.952,0.9425820150124107,10000,0.9516,0.9424902209611263,0.9196013289036545,6748,252,232,2768
footwear,5,46,0,80,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",random_conv1,random,conv1,3136,32,1.0,0.988,0.985781569359282,10000,0.9853,0.982524917595179,0.9755610972568578,6919,81,66,2934
footwear,5,46,0,80,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",random_conv2,random,conv2,1568,32,1.0,0.983,0.9797231857022219,10000,0.9874,0.9850114084593897,0.9790279627163782,6933,67,59,2941
footwear,5,46,0,80,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",random_fc,random,fc,128,32,1.0,0.9885,0.9863160359102916,10000,0.9885,0.9862767472907763,0.9807531380753138,6955,45,70,2930
footwear,5,46,0,80,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",trained_conv1,trained,conv1,3136,32,1.0,0.9845,0.9816431131029979,10000,0.9844,0.9815264075740593,0.9742404227212682,6894,106,50,2950
footwear,5,46,0,80,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",trained_conv2,trained,conv2,1568,32,1.0,0.969,0.9636709241999692,10000,0.9707,0.9654725914301393,0.9520379767556065,6799,201,92,2908
footwear,5,46,0,80,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",trained_fc,trained,fc,128,32,0.1,0.999,0.9988106551030627,10000,0.9977,0.9972616439334894,0.9961660276712786,6989,11,12,2988
tops,5,46,0,80,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",pixels,pixels,pixels,784,32,0.1,0.8515,0.8436920670566295,10000,0.8617,0.8546725440886775,0.8227150365337778,5408,592,791,3209
tops,5,46,0,80,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",random_conv1,random,conv1,3136,32,1.0,0.8875,0.884748928101003,10000,0.8853,0.8824727636265274,0.8642442892650017,5202,798,349,3651
tops,5,46,0,80,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",random_conv2,random,conv2,1568,32,1.0,0.913,0.9095610592790873,10000,0.9144,0.9110738452346655,0.8938755269030498,5539,461,395,3605
tops,5,46,0,80,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",random_fc,random,fc,128,32,0.1,0.913,0.9095976158709178,10000,0.9061,0.9027011961297375,0.8845160496863854,5465,535,404,3596
tops,5,46,0,80,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",trained_conv1,trained,conv1,3136,32,1.0,0.899,0.8965464967161194,10000,0.9005,0.8977533261279742,0.8809950962803492,5322,678,317,3683
tops,5,46,0,80,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",trained_conv2,trained,conv2,1568,32,0.1,0.903,0.8992470534956598,10000,0.908,0.9042618304072418,0.8853439680957128,5528,472,448,3552
tops,5,46,0,80,8,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",trained_fc,trained,fc,128,32,0.01,0.9595,0.957622230436185,10000,0.9606,0.9587531923354136,0.950025367833587,5861,139,255,3745
footwear,5,46,0,110,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",pixels,pixels,pixels,784,32,1.0,0.9525,0.9428736193079951,10000,0.9517,0.9423179658004294,0.9190548014077425,6775,225,258,2742
footwear,5,46,0,110,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",random_conv1,random,conv1,3136,32,1.0,0.989,0.9869295956729833,10000,0.9873,0.9848592822286422,0.978780284043442,6944,56,71,2929
footwear,5,46,0,110,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",random_conv2,random,conv2,1568,32,1.0,0.9875,0.9850690600764285,10000,0.9927,0.9913070391750423,0.9878272469568118,6965,35,38,2962
footwear,5,46,0,110,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",random_fc,random,fc,128,32,1.0,0.9895,0.9875177982822707,10000,0.988,0.9856979159575217,0.9799599198396793,6946,54,66,2934
footwear,5,46,0,110,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",trained_conv1,trained,conv1,3136,32,1.0,0.986,0.9834118309191623,10000,0.9856,0.9828961201558961,0.9760956175298805,6916,84,60,2940
footwear,5,46,0,110,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",trained_conv2,trained,conv2,1568,32,1.0,0.974,0.9692221732933695,10000,0.9744,0.9694888873760462,0.957247828991316,6878,122,134,2866
footwear,5,46,0,110,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",trained_fc,trained,fc,128,32,0.1,0.9995,0.9994050450395779,10000,0.9978,0.997379953769046,0.9963308872581721,6991,9,13,2987
tops,5,46,0,110,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",pixels,pixels,pixels,784,32,0.1,0.8605,0.8543491272302137,10000,0.8658,0.8601264548568451,0.8319559228650137,5336,664,678,3322
tops,5,46,0,110,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",random_conv1,random,conv1,3136,32,1.0,0.8925,0.8900759268580556,10000,0.8908,0.8884415244183728,0.8722209220688041,5181,819,273,3727
tops,5,46,0,110,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",random_conv2,random,conv2,1568,32,0.1,0.9205,0.9178226411027891,10000,0.9174,0.9146150538580538,0.8991945325848182,5490,510,316,3684
tops,5,46,0,110,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",random_fc,random,fc,128,32,1.0,0.921,0.9185335208781056,10000,0.9128,0.910122480383716,0.8946096204979453,5427,573,299,3701
tops,5,46,0,110,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",trained_conv1,trained,conv1,3136,32,1.0,0.898,0.89562003235779,10000,0.9029,0.9004236057748607,0.8847204084055562,5303,697,274,3726
tops,5,46,0,110,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",trained_conv2,trained,conv2,1568,32,0.1,0.912,0.9090870584394587,10000,0.913,0.9099581671854525,0.8934084783141387,5484,516,354,3646
tops,5,46,0,110,11,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11]",trained_fc,trained,fc,128,32,0.01,0.9595,0.957856125495093,10000,0.9598,0.9581423970662193,0.949812734082397,5794,206,196,3804
footwear,5,46,0,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",pixels,pixels,pixels,784,32,0.1,0.955,0.9465806258613874,10000,0.9581,0.9502746825350005,0.9305486490966351,6774,226,193,2807
footwear,5,46,0,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",random_conv1,random,conv1,3136,32,1.0,0.988,0.9857548335630366,10000,0.9885,0.9863082196674471,0.9808301383563928,6943,57,58,2942
footwear,5,46,0,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",random_conv2,random,conv2,1568,32,1.0,0.988,0.9857006502629293,10000,0.9927,0.9913186060977944,0.9878555980702046,6958,42,31,2969
footwear,5,46,0,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",random_fc,random,fc,128,32,1.0,0.9895,0.9875646895213857,10000,0.9902,0.9883554579632032,0.9837209302325581,6941,59,39,2961
footwear,5,46,0,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",trained_conv1,trained,conv1,3136,32,1.0,0.9845,0.9816086553227666,10000,0.9859,0.9832635067447297,0.9766207925717129,6914,86,55,2945
footwear,5,46,0,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",trained_conv2,trained,conv2,1568,32,1.0,0.9815,0.9781309336465929,10000,0.9772,0.9729188569135023,0.9621513944223108,6874,126,102,2898
footwear,5,46,0,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",trained_fc,trained,fc,128,32,0.1,0.9995,0.9994050450395779,10000,0.9976,0.9971428571428571,0.996,6988,12,12,2988
tops,5,46,0,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",pixels,pixels,pixels,784,32,0.1,0.854,0.8474639842616265,10000,0.8622,0.8563621917603517,0.8274048096192385,5319,681,697,3303
tops,5,46,0,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",random_conv1,random,conv1,3136,32,0.1,0.895,0.8919129250524223,10000,0.8916,0.8885662152090669,0.8701796407185629,5283,717,367,3633
tops,5,46,0,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",random_conv2,random,conv2,1568,32,1.0,0.922,0.919477304471797,10000,0.9217,0.9191468775035232,0.9047792776358993,5497,503,280,3720
tops,5,46,0,150,15,"[15, 15, 15, 15, 15, 15, 15, 15, 15, 15]",random_fc,random,fc,128,32,1.0,0.9185,0.9164537647189375,10000,0.9102,0.9078588443463356,0.8931715441351415,5348,652,246,3754
